country,year,continent,variable,value
Guatemala,1992,Americas,gdpPercap,4439.45084
Guatemala,1997,Americas,pop,9803875
Guatemala,1997,Americas,lifeExp,66.322
Guatemala,1997,Americas,gdpPercap,4684.313807
Guatemala,2002,Americas,pop,11178650
Guatemala,2002,Americas,lifeExp,68.978
Guatemala,2002,Americas,gdpPercap,4858.347495
Guatemala,2007,Americas,pop,12572928
Guatemala,2007,Americas,lifeExp,70.259
Guatemala,2007,Americas,gdpPercap,5186.050003
Guinea,1952,Africa,pop,2664249
Guinea,1952,Africa,lifeExp,33.609
Guinea,1952,Africa,gdpPercap,510.1964923
Guinea,1957,Africa,pop,2876726
Guinea,1957,Africa,lifeExp,34.558
Guinea,1957,Africa,gdpPercap,576.2670245
Guinea,1962,Africa,pop,3140003
Guinea,1962,Africa,lifeExp,35.753
Guinea,1962,Africa,gdpPercap,686.3736739
Guinea,1967,Africa,pop,3451418
Guinea,1967,Africa,lifeExp,37.197
Guinea,1967,Africa,gdpPercap,708.7595409
Guinea,1972,Africa,pop,3811387
Guinea,1972,Africa,lifeExp,38.842
Guinea,1972,Africa,gdpPercap,741.6662307
Guinea,1977,Africa,pop,4227026
Guinea,1977,Africa,lifeExp,40.762
Guinea,1977,Africa,gdpPercap,874.6858643
Guinea,1982,Africa,pop,4710497
Guinea,1982,Africa,lifeExp,42.891
Guinea,1982,Africa,gdpPercap,857.2503577
Guinea,1987,Africa,pop,5650262
Guinea,1987,Africa,lifeExp,45.552
Guinea,1987,Africa,gdpPercap,805.5724718
Guinea,1992,Africa,pop,6990574
Guinea,1992,Africa,lifeExp,48.576
Guinea,1992,Africa,gdpPercap,794.3484384
Guinea,1997,Africa,pop,8048834
Guinea,1997,Africa,lifeExp,51.455
Guinea,1997,Africa,gdpPercap,869.4497668
Guinea,2002,Africa,pop,8807818
Guinea,2002,Africa,lifeExp,53.676
Guinea,2002,Africa,gdpPercap,945.5835837
Guinea,2007,Africa,pop,9947814
Guinea,2007,Africa,lifeExp,56.007
Guinea,2007,Africa,gdpPercap,942.6542111
Guinea-Bissau,1952,Africa,pop,580653
Guinea-Bissau,1952,Africa,lifeExp,32.5
Guinea-Bissau,1952,Africa,gdpPercap,299.850319
Guinea-Bissau,1957,Africa,pop,601095
Guinea-Bissau,1957,Africa,lifeExp,33.489
Guinea-Bissau,1957,Africa,gdpPercap,431.7904566
Guinea-Bissau,1962,Africa,pop,627820
Guinea-Bissau,1962,Africa,lifeExp,34.488
Guinea-Bissau,1962,Africa,gdpPercap,522.0343725
Guinea-Bissau,1967,Africa,pop,601287
Guinea-Bissau,1967,Africa,lifeExp,35.492
Guinea-Bissau,1967,Africa,gdpPercap,715.5806402
Guinea-Bissau,1972,Africa,pop,625361
Guinea-Bissau,1972,Africa,lifeExp,36.486
Guinea-Bissau,1972,Africa,gdpPercap,820.2245876
Guinea-Bissau,1977,Africa,pop,745228
Guinea-Bissau,1977,Africa,lifeExp,37.465
Guinea-Bissau,1977,Africa,gdpPercap,764.7259628
Guinea-Bissau,1982,Africa,pop,825987
Guinea-Bissau,1982,Africa,lifeExp,39.327
Guinea-Bissau,1982,Africa,gdpPercap,838.1239671
Guinea-Bissau,1987,Africa,pop,927524
Guinea-Bissau,1987,Africa,lifeExp,41.245
Guinea-Bissau,1987,Africa,gdpPercap,736.4153921
Guinea-Bissau,1992,Africa,pop,1050938
Guinea-Bissau,1992,Africa,lifeExp,43.266
Guinea-Bissau,1992,Africa,gdpPercap,745.5398706
Guinea-Bissau,1997,Africa,pop,1193708
Guinea-Bissau,1997,Africa,lifeExp,44.873
Guinea-Bissau,1997,Africa,gdpPercap,796.6644681
Guinea-Bissau,2002,Africa,pop,1332459
Guinea-Bissau,2002,Africa,lifeExp,45.504
Guinea-Bissau,2002,Africa,gdpPercap,575.7047176
Guinea-Bissau,2007,Africa,pop,1472041
Guinea-Bissau,2007,Africa,lifeExp,46.388
Guinea-Bissau,2007,Africa,gdpPercap,579.231743
Haiti,1952,Americas,pop,3201488
Haiti,1952,Americas,lifeExp,37.579
Haiti,1952,Americas,gdpPercap,1840.366939
Haiti,1957,Americas,pop,3507701
Haiti,1957,Americas,lifeExp,40.696
Haiti,1957,Americas,gdpPercap,1726.887882
Haiti,1962,Americas,pop,3880130
Haiti,1962,Americas,lifeExp,43.59
Haiti,1962,Americas,gdpPercap,1796.589032
Haiti,1967,Americas,pop,4318137
Haiti,1967,Americas,lifeExp,46.243
Haiti,1967,Americas,gdpPercap,1452.057666
Haiti,1972,Americas,pop,4698301
Haiti,1972,Americas,lifeExp,48.042
Haiti,1972,Americas,gdpPercap,1654.456946
Haiti,1977,Americas,pop,4908554
Haiti,1977,Americas,lifeExp,49.923
Haiti,1977,Americas,gdpPercap,1874.298931
Haiti,1982,Americas,pop,5198399
Haiti,1982,Americas,lifeExp,51.461
Haiti,1982,Americas,gdpPercap,2011.159549
Haiti,1987,Americas,pop,5756203
Haiti,1987,Americas,lifeExp,53.636
Haiti,1987,Americas,gdpPercap,1823.015995
Haiti,1992,Americas,pop,6326682
Haiti,1992,Americas,lifeExp,55.089
Haiti,1992,Americas,gdpPercap,1456.309517
Haiti,1997,Americas,pop,6913545
Haiti,1997,Americas,lifeExp,56.671
Haiti,1997,Americas,gdpPercap,1341.726931
Haiti,2002,Americas,pop,7607651
Haiti,2002,Americas,lifeExp,58.137
Haiti,2002,Americas,gdpPercap,1270.364932
Haiti,2007,Americas,pop,8502814
Haiti,2007,Americas,lifeExp,60.916
Haiti,2007,Americas,gdpPercap,1201.637154
Honduras,1952,Americas,pop,1517453
Honduras,1952,Americas,lifeExp,41.912
Honduras,1952,Americas,gdpPercap,2194.926204
Honduras,1957,Americas,pop,1770390
Honduras,1957,Americas,lifeExp,44.665
Honduras,1957,Americas,gdpPercap,2220.487682
Honduras,1962,Americas,pop,2090162
Honduras,1962,Americas,lifeExp,48.041
Honduras,1962,Americas,gdpPercap,2291.156835
Honduras,1967,Americas,pop,2500689
Honduras,1967,Americas,lifeExp,50.924
Honduras,1967,Americas,gdpPercap,2538.269358
Honduras,1972,Americas,pop,2965146
Honduras,1972,Americas,lifeExp,53.884
Honduras,1972,Americas,gdpPercap,2529.842345
Honduras,1977,Americas,pop,3055235
Honduras,1977,Americas,lifeExp,57.402
Honduras,1977,Americas,gdpPercap,3203.208066
Honduras,1982,Americas,pop,3669448
Honduras,1982,Americas,lifeExp,60.909
Honduras,1982,Americas,gdpPercap,3121.760794
Honduras,1987,Americas,pop,4372203
Honduras,1987,Americas,lifeExp,64.492
Honduras,1987,Americas,gdpPercap,3023.096699
Honduras,1992,Americas,pop,5077347
Honduras,1992,Americas,lifeExp,66.399
Honduras,1992,Americas,gdpPercap,3081.694603
Honduras,1997,Americas,pop,5867957
Honduras,1997,Americas,lifeExp,67.659
Honduras,1997,Americas,gdpPercap,3160.454906
Honduras,2002,Americas,pop,6677328
Honduras,2002,Americas,lifeExp,68.565
Honduras,2002,Americas,gdpPercap,3099.72866
Honduras,2007,Americas,pop,7483763
Honduras,2007,Americas,lifeExp,70.198
Honduras,2007,Americas,gdpPercap,3548.330846
Hong Kong China,1952,Asia,pop,2125900
Hong Kong China,1952,Asia,lifeExp,60.96
Hong Kong China,1952,Asia,gdpPercap,3054.421209
Hong Kong China,1957,Asia,pop,2736300
Hong Kong China,1957,Asia,lifeExp,64.75
Hong Kong China,1957,Asia,gdpPercap,3629.076457
Hong Kong China,1962,Asia,pop,3305200
Hong Kong China,1962,Asia,lifeExp,67.65
Hong Kong China,1962,Asia,gdpPercap,4692.648272
Hong Kong China,1967,Asia,pop,3722800
Hong Kong China,1967,Asia,lifeExp,70
Hong Kong China,1967,Asia,gdpPercap,6197.962814
Hong Kong China,1972,Asia,pop,4115700
Hong Kong China,1972,Asia,lifeExp,72
Hong Kong China,1972,Asia,gdpPercap,8315.928145
Hong Kong China,1977,Asia,pop,4583700
Hong Kong China,1977,Asia,lifeExp,73.6
Hong Kong China,1977,Asia,gdpPercap,11186.14125
Hong Kong China,1982,Asia,pop,5264500
Hong Kong China,1982,Asia,lifeExp,75.45
Hong Kong China,1982,Asia,gdpPercap,14560.53051
Hong Kong China,1987,Asia,pop,5584510
Hong Kong China,1987,Asia,lifeExp,76.2
Hong Kong China,1987,Asia,gdpPercap,20038.47269
Hong Kong China,1992,Asia,pop,5829696
Hong Kong China,1992,Asia,lifeExp,77.601
Hong Kong China,1992,Asia,gdpPercap,24757.60301
Hong Kong China,1997,Asia,pop,6495918
Hong Kong China,1997,Asia,lifeExp,80
Hong Kong China,1997,Asia,gdpPercap,28377.63219
Hong Kong China,2002,Asia,pop,6762476
Hong Kong China,2002,Asia,lifeExp,81.495
Hong Kong China,2002,Asia,gdpPercap,30209.01516
Hong Kong China,2007,Asia,pop,6980412
Hong Kong China,2007,Asia,lifeExp,82.208
Hong Kong China,2007,Asia,gdpPercap,39724.97867
Hungary,1952,Europe,pop,9504000
Hungary,1952,Europe,lifeExp,64.03
Hungary,1952,Europe,gdpPercap,5263.673816
Hungary,1957,Europe,pop,9839000
Hungary,1957,Europe,lifeExp,66.41
Hungary,1957,Europe,gdpPercap,6040.180011
Hungary,1962,Europe,pop,10063000
Hungary,1962,Europe,lifeExp,67.96
Hungary,1962,Europe,gdpPercap,7550.359877
Hungary,1967,Europe,pop,10223422
Hungary,1967,Europe,lifeExp,69.5
Hungary,1967,Europe,gdpPercap,9326.64467
Hungary,1972,Europe,pop,10394091
Hungary,1972,Europe,lifeExp,69.76
Hungary,1972,Europe,gdpPercap,10168.65611
Hungary,1977,Europe,pop,10637171
Hungary,1977,Europe,lifeExp,69.95
Hungary,1977,Europe,gdpPercap,11674.83737
Hungary,1982,Europe,pop,10705535
Hungary,1982,Europe,lifeExp,69.39
Hungary,1982,Europe,gdpPercap,12545.99066
Hungary,1987,Europe,pop,10612740
Hungary,1987,Europe,lifeExp,69.58
Hungary,1987,Europe,gdpPercap,12986.47998
Hungary,1992,Europe,pop,10348684
Hungary,1992,Europe,lifeExp,69.17
Hungary,1992,Europe,gdpPercap,10535.62855
Hungary,1997,Europe,pop,10244684
Hungary,1997,Europe,lifeExp,71.04
Hungary,1997,Europe,gdpPercap,11712.7768
Hungary,2002,Europe,pop,10083313
Hungary,2002,Europe,lifeExp,72.59
Hungary,2002,Europe,gdpPercap,14843.93556
Hungary,2007,Europe,pop,9956108
Hungary,2007,Europe,lifeExp,73.338
Hungary,2007,Europe,gdpPercap,18008.94444
Iceland,1952,Europe,pop,147962
Iceland,1952,Europe,lifeExp,72.49
Iceland,1952,Europe,gdpPercap,7267.688428
Iceland,1957,Europe,pop,165110
Iceland,1957,Europe,lifeExp,73.47
Iceland,1957,Europe,gdpPercap,9244.001412
Iceland,1962,Europe,pop,182053
Iceland,1962,Europe,lifeExp,73.68
Iceland,1962,Europe,gdpPercap,10350.15906
Iceland,1967,Europe,pop,198676
Iceland,1967,Europe,lifeExp,73.73
Iceland,1967,Europe,gdpPercap,13319.89568
Iceland,1972,Europe,pop,209275
Iceland,1972,Europe,lifeExp,74.46
Iceland,1972,Europe,gdpPercap,15798.06362
Iceland,1977,Europe,pop,221823
Iceland,1977,Europe,lifeExp,76.11
Iceland,1977,Europe,gdpPercap,19654.96247
Iceland,1982,Europe,pop,233997
Iceland,1982,Europe,lifeExp,76.99
Iceland,1982,Europe,gdpPercap,23269.6075
Iceland,1987,Europe,pop,244676
Iceland,1987,Europe,lifeExp,77.23
Iceland,1987,Europe,gdpPercap,26923.20628
Iceland,1992,Europe,pop,259012
Iceland,1992,Europe,lifeExp,78.77
Iceland,1992,Europe,gdpPercap,25144.39201
Iceland,1997,Europe,pop,271192
Iceland,1997,Europe,lifeExp,78.95
Iceland,1997,Europe,gdpPercap,28061.09966
Iceland,2002,Europe,pop,288030
Iceland,2002,Europe,lifeExp,80.5
Iceland,2002,Europe,gdpPercap,31163.20196
Iceland,2007,Europe,pop,301931
Iceland,2007,Europe,lifeExp,81.757
Iceland,2007,Europe,gdpPercap,36180.78919
India,1952,Asia,pop,372000000
India,1952,Asia,lifeExp,37.373
India,1952,Asia,gdpPercap,546.5657493
India,1957,Asia,pop,409000000
India,1957,Asia,lifeExp,40.249
India,1957,Asia,gdpPercap,590.061996
India,1962,Asia,pop,454000000
India,1962,Asia,lifeExp,43.605
India,1962,Asia,gdpPercap,658.3471509
India,1967,Asia,pop,506000000
India,1967,Asia,lifeExp,47.193
India,1967,Asia,gdpPercap,700.7706107
India,1972,Asia,pop,567000000
India,1972,Asia,lifeExp,50.651
India,1972,Asia,gdpPercap,724.032527
India,1977,Asia,pop,634000000
India,1977,Asia,lifeExp,54.208
India,1977,Asia,gdpPercap,813.337323
India,1982,Asia,pop,708000000
India,1982,Asia,lifeExp,56.596
India,1982,Asia,gdpPercap,855.7235377
India,1987,Asia,pop,788000000
India,1987,Asia,lifeExp,58.553
India,1987,Asia,gdpPercap,976.5126756
India,1992,Asia,pop,872000000
India,1992,Asia,lifeExp,60.223
India,1992,Asia,gdpPercap,1164.406809
India,1997,Asia,pop,959000000
India,1997,Asia,lifeExp,61.765
India,1997,Asia,gdpPercap,1458.817442
India,2002,Asia,pop,1034172547
India,2002,Asia,lifeExp,62.879
India,2002,Asia,gdpPercap,1746.769454
India,2007,Asia,pop,1110396331
India,2007,Asia,lifeExp,64.698
India,2007,Asia,gdpPercap,2452.210407
Indonesia,1952,Asia,pop,82052000
Indonesia,1952,Asia,lifeExp,37.468
Indonesia,1952,Asia,gdpPercap,749.6816546
Indonesia,1957,Asia,pop,90124000
Indonesia,1957,Asia,lifeExp,39.918
Indonesia,1957,Asia,gdpPercap,858.9002707
Indonesia,1962,Asia,pop,99028000
Indonesia,1962,Asia,lifeExp,42.518
Indonesia,1962,Asia,gdpPercap,849.2897701
Indonesia,1967,Asia,pop,109343000
Indonesia,1967,Asia,lifeExp,45.964
Indonesia,1967,Asia,gdpPercap,762.4317721
Indonesia,1972,Asia,pop,121282000
Indonesia,1972,Asia,lifeExp,49.203
Indonesia,1972,Asia,gdpPercap,1111.107907
Indonesia,1977,Asia,pop,136725000
Indonesia,1977,Asia,lifeExp,52.702
Indonesia,1977,Asia,gdpPercap,1382.702056
Indonesia,1982,Asia,pop,153343000
Indonesia,1982,Asia,lifeExp,56.159
Indonesia,1982,Asia,gdpPercap,1516.872988
Indonesia,1987,Asia,pop,169276000
Indonesia,1987,Asia,lifeExp,60.137
Indonesia,1987,Asia,gdpPercap,1748.356961
Indonesia,1992,Asia,pop,184816000
Indonesia,1992,Asia,lifeExp,62.681
Indonesia,1992,Asia,gdpPercap,2383.140898
Indonesia,1997,Asia,pop,199278000
Indonesia,1997,Asia,lifeExp,66.041
Indonesia,1997,Asia,gdpPercap,3119.335603
Indonesia,2002,Asia,pop,211060000
Indonesia,2002,Asia,lifeExp,68.588
Indonesia,2002,Asia,gdpPercap,2873.91287
Indonesia,2007,Asia,pop,223547000
Indonesia,2007,Asia,lifeExp,70.65
Indonesia,2007,Asia,gdpPercap,3540.651564
Iran,1952,Asia,pop,17272000
Iran,1952,Asia,lifeExp,44.869
Iran,1952,Asia,gdpPercap,3035.326002
Iran,1957,Asia,pop,19792000
Iran,1957,Asia,lifeExp,47.181
Iran,1957,Asia,gdpPercap,3290.257643
Iran,1962,Asia,pop,22874000
Iran,1962,Asia,lifeExp,49.325
Iran,1962,Asia,gdpPercap,4187.329802
Iran,1967,Asia,pop,26538000
Iran,1967,Asia,lifeExp,52.469
Iran,1967,Asia,gdpPercap,5906.731805
Iran,1972,Asia,pop,30614000
Iran,1972,Asia,lifeExp,55.234
Iran,1972,Asia,gdpPercap,9613.818607
Iran,1977,Asia,pop,35480679
Iran,1977,Asia,lifeExp,57.702
Iran,1977,Asia,gdpPercap,11888.59508
Iran,1982,Asia,pop,43072751
Iran,1982,Asia,lifeExp,59.62
Iran,1982,Asia,gdpPercap,7608.334602
Iran,1987,Asia,pop,51889696
Iran,1987,Asia,lifeExp,63.04
Iran,1987,Asia,gdpPercap,6642.881371
Iran,1992,Asia,pop,60397973
Iran,1992,Asia,lifeExp,65.742
Iran,1992,Asia,gdpPercap,7235.653188
Iran,1997,Asia,pop,63327987
Iran,1997,Asia,lifeExp,68.042
Iran,1997,Asia,gdpPercap,8263.590301
Iran,2002,Asia,pop,66907826
Iran,2002,Asia,lifeExp,69.451
Iran,2002,Asia,gdpPercap,9240.761975
Iran,2007,Asia,pop,69453570
Iran,2007,Asia,lifeExp,70.964
Iran,2007,Asia,gdpPercap,11605.71449
Iraq,1952,Asia,pop,5441766
Iraq,1952,Asia,lifeExp,45.32
Iraq,1952,Asia,gdpPercap,4129.766056
Iraq,1957,Asia,pop,6248643
Iraq,1957,Asia,lifeExp,48.437
Iraq,1957,Asia,gdpPercap,6229.333562
Iraq,1962,Asia,pop,7240260
Iraq,1962,Asia,lifeExp,51.457
Iraq,1962,Asia,gdpPercap,8341.737815
Iraq,1967,Asia,pop,8519282
Iraq,1967,Asia,lifeExp,54.459
Iraq,1967,Asia,gdpPercap,8931.459811
Iraq,1972,Asia,pop,10061506
Iraq,1972,Asia,lifeExp,56.95
Iraq,1972,Asia,gdpPercap,9576.037596
Iraq,1977,Asia,pop,11882916
Iraq,1977,Asia,lifeExp,60.413
Iraq,1977,Asia,gdpPercap,14688.23507
Iraq,1982,Asia,pop,14173318
Iraq,1982,Asia,lifeExp,62.038
Iraq,1982,Asia,gdpPercap,14517.90711
Iraq,1987,Asia,pop,16543189
Iraq,1987,Asia,lifeExp,65.044
Iraq,1987,Asia,gdpPercap,11643.57268
Iraq,1992,Asia,pop,17861905
Iraq,1992,Asia,lifeExp,59.461
Iraq,1992,Asia,gdpPercap,3745.640687
Iraq,1997,Asia,pop,20775703
Iraq,1997,Asia,lifeExp,58.811
Iraq,1997,Asia,gdpPercap,3076.239795
Iraq,2002,Asia,pop,24001816
Iraq,2002,Asia,lifeExp,57.046
Iraq,2002,Asia,gdpPercap,4390.717312
Iraq,2007,Asia,pop,27499638
Iraq,2007,Asia,lifeExp,59.545
Iraq,2007,Asia,gdpPercap,4471.061906
Ireland,1952,Europe,pop,2952156
Ireland,1952,Europe,lifeExp,66.91
Ireland,1952,Europe,gdpPercap,5210.280328
Ireland,1957,Europe,pop,2878220
Ireland,1957,Europe,lifeExp,68.9
Ireland,1957,Europe,gdpPercap,5599.077872
Ireland,1962,Europe,pop,2830000
Ireland,1962,Europe,lifeExp,70.29
Ireland,1962,Europe,gdpPercap,6631.597314
Ireland,1967,Europe,pop,2900100
Ireland,1967,Europe,lifeExp,71.08
Ireland,1967,Europe,gdpPercap,7655.568963
Ireland,1972,Europe,pop,3024400
Ireland,1972,Europe,lifeExp,71.28
Ireland,1972,Europe,gdpPercap,9530.772896
Ireland,1977,Europe,pop,3271900
Ireland,1977,Europe,lifeExp,72.03
Ireland,1977,Europe,gdpPercap,11150.98113
Ireland,1982,Europe,pop,3480000
Ireland,1982,Europe,lifeExp,73.1
Ireland,1982,Europe,gdpPercap,12618.32141
Ireland,1987,Europe,pop,3539900
Ireland,1987,Europe,lifeExp,74.36
Ireland,1987,Europe,gdpPercap,13872.86652
Ireland,1992,Europe,pop,3557761
Ireland,1992,Europe,lifeExp,75.467
Ireland,1992,Europe,gdpPercap,17558.81555
Ireland,1997,Europe,pop,3667233
Ireland,1997,Europe,lifeExp,76.122
Ireland,1997,Europe,gdpPercap,24521.94713
Ireland,2002,Europe,pop,3879155
Ireland,2002,Europe,lifeExp,77.783
Ireland,2002,Europe,gdpPercap,34077.04939
Ireland,2007,Europe,pop,4109086
Ireland,2007,Europe,lifeExp,78.885
Ireland,2007,Europe,gdpPercap,40675.99635
Israel,1952,Asia,pop,1620914
Israel,1952,Asia,lifeExp,65.39
Israel,1952,Asia,gdpPercap,4086.522128
Israel,1957,Asia,pop,1944401
Israel,1957,Asia,lifeExp,67.84
Israel,1957,Asia,gdpPercap,5385.278451
Israel,1962,Asia,pop,2310904
Israel,1962,Asia,lifeExp,69.39
Israel,1962,Asia,gdpPercap,7105.630706
Israel,1967,Asia,pop,2693585
Israel,1967,Asia,lifeExp,70.75
Israel,1967,Asia,gdpPercap,8393.741404
Israel,1972,Asia,pop,3095893
Israel,1972,Asia,lifeExp,71.63
Israel,1972,Asia,gdpPercap,12786.93223
Israel,1977,Asia,pop,3495918
Israel,1977,Asia,lifeExp,73.06
Israel,1977,Asia,gdpPercap,13306.61921
Israel,1982,Asia,pop,3858421
Israel,1982,Asia,lifeExp,74.45
Israel,1982,Asia,gdpPercap,15367.0292
Israel,1987,Asia,pop,4203148
Israel,1987,Asia,lifeExp,75.6
Israel,1987,Asia,gdpPercap,17122.47986
Israel,1992,Asia,pop,4936550
Israel,1992,Asia,lifeExp,76.93
Israel,1992,Asia,gdpPercap,18051.52254
Israel,1997,Asia,pop,5531387
Israel,1997,Asia,lifeExp,78.269
Israel,1997,Asia,gdpPercap,20896.60924
Israel,2002,Asia,pop,6029529
Israel,2002,Asia,lifeExp,79.696
Israel,2002,Asia,gdpPercap,21905.59514
Israel,2007,Asia,pop,6426679
Israel,2007,Asia,lifeExp,80.745
Israel,2007,Asia,gdpPercap,25523.2771
Italy,1952,Europe,pop,47666000
Italy,1952,Europe,lifeExp,65.94
Italy,1952,Europe,gdpPercap,4931.404155
Italy,1957,Europe,pop,49182000
Italy,1957,Europe,lifeExp,67.81
Italy,1957,Europe,gdpPercap,6248.656232
Italy,1962,Europe,pop,50843200
Italy,1962,Europe,lifeExp,69.24
Italy,1962,Europe,gdpPercap,8243.58234
Italy,1967,Europe,pop,52667100
Italy,1967,Europe,lifeExp,71.06
Italy,1967,Europe,gdpPercap,10022.40131
Italy,1972,Europe,pop,54365564
Italy,1972,Europe,lifeExp,72.19
Italy,1972,Europe,gdpPercap,12269.27378
Italy,1977,Europe,pop,56059245
Italy,1977,Europe,lifeExp,73.48
Italy,1977,Europe,gdpPercap,14255.98475
Italy,1982,Europe,pop,56535636
Italy,1982,Europe,lifeExp,74.98
Italy,1982,Europe,gdpPercap,16537.4835
Italy,1987,Europe,pop,56729703
Italy,1987,Europe,lifeExp,76.42
Italy,1987,Europe,gdpPercap,19207.23482
Italy,1992,Europe,pop,56840847
Italy,1992,Europe,lifeExp,77.44
Italy,1992,Europe,gdpPercap,22013.64486
Italy,1997,Europe,pop,57479469
Italy,1997,Europe,lifeExp,78.82
Italy,1997,Europe,gdpPercap,24675.02446
Italy,2002,Europe,pop,57926999
Italy,2002,Europe,lifeExp,80.24
Italy,2002,Europe,gdpPercap,27968.09817
Italy,2007,Europe,pop,58147733
Italy,2007,Europe,lifeExp,80.546
Italy,2007,Europe,gdpPercap,28569.7197
Jamaica,1952,Americas,pop,1426095
Jamaica,1952,Americas,lifeExp,58.53
Jamaica,1952,Americas,gdpPercap,2898.530881
Jamaica,1957,Americas,pop,1535090
Jamaica,1957,Americas,lifeExp,62.61
Jamaica,1957,Americas,gdpPercap,4756.525781
Jamaica,1962,Americas,pop,1665128
Jamaica,1962,Americas,lifeExp,65.61
Jamaica,1962,Americas,gdpPercap,5246.107524
Jamaica,1967,Americas,pop,1861096
Jamaica,1967,Americas,lifeExp,67.51
Jamaica,1967,Americas,gdpPercap,6124.703451
Jamaica,1972,Americas,pop,1997616
Jamaica,1972,Americas,lifeExp,69
Jamaica,1972,Americas,gdpPercap,7433.889293
Jamaica,1977,Americas,pop,2156814
Jamaica,1977,Americas,lifeExp,70.11
Jamaica,1977,Americas,gdpPercap,6650.195573
Jamaica,1982,Americas,pop,2298309
Jamaica,1982,Americas,lifeExp,71.21
Jamaica,1982,Americas,gdpPercap,6068.05135
Jamaica,1987,Americas,pop,2326606
Jamaica,1987,Americas,lifeExp,71.77
Jamaica,1987,Americas,gdpPercap,6351.237495
Jamaica,1992,Americas,pop,2378618
Jamaica,1992,Americas,lifeExp,71.766
Jamaica,1992,Americas,gdpPercap,7404.923685
Jamaica,1997,Americas,pop,2531311
Jamaica,1997,Americas,lifeExp,72.262
Jamaica,1997,Americas,gdpPercap,7121.924704
Jamaica,2002,Americas,pop,2664659
Jamaica,2002,Americas,lifeExp,72.047
Jamaica,2002,Americas,gdpPercap,6994.774861
Jamaica,2007,Americas,pop,2780132
Jamaica,2007,Americas,lifeExp,72.567
Jamaica,2007,Americas,gdpPercap,7320.880262
Japan,1952,Asia,pop,86459025
Japan,1952,Asia,lifeExp,63.03
Japan,1952,Asia,gdpPercap,3216.956347
Japan,1957,Asia,pop,91563009
Japan,1957,Asia,lifeExp,65.5
Japan,1957,Asia,gdpPercap,4317.694365
Japan,1962,Asia,pop,95831757
Japan,1962,Asia,lifeExp,68.73
Japan,1962,Asia,gdpPercap,6576.649461
Japan,1967,Asia,pop,100825279
Japan,1967,Asia,lifeExp,71.43
Japan,1967,Asia,gdpPercap,9847.788607
Japan,1972,Asia,pop,107188273
Japan,1972,Asia,lifeExp,73.42
Japan,1972,Asia,gdpPercap,14778.78636
Japan,1977,Asia,pop,113872473
Japan,1977,Asia,lifeExp,75.38
Japan,1977,Asia,gdpPercap,16610.37701
Japan,1982,Asia,pop,118454974
Japan,1982,Asia,lifeExp,77.11
Japan,1982,Asia,gdpPercap,19384.10571
Japan,1987,Asia,pop,122091325
Japan,1987,Asia,lifeExp,78.67
Japan,1987,Asia,gdpPercap,22375.94189
Japan,1992,Asia,pop,124329269
Japan,1992,Asia,lifeExp,79.36
Japan,1992,Asia,gdpPercap,26824.89511
Japan,1997,Asia,pop,125956499
Japan,1997,Asia,lifeExp,80.69
Japan,1997,Asia,gdpPercap,28816.58499
Japan,2002,Asia,pop,127065841
Japan,2002,Asia,lifeExp,82
Japan,2002,Asia,gdpPercap,28604.5919
Japan,2007,Asia,pop,127467972
Japan,2007,Asia,lifeExp,82.603
Japan,2007,Asia,gdpPercap,31656.06806
Jordan,1952,Asia,pop,607914
Jordan,1952,Asia,lifeExp,43.158
Jordan,1952,Asia,gdpPercap,1546.907807
Jordan,1957,Asia,pop,746559
Jordan,1957,Asia,lifeExp,45.669
Jordan,1957,Asia,gdpPercap,1886.080591
Jordan,1962,Asia,pop,933559
Jordan,1962,Asia,lifeExp,48.126
Jordan,1962,Asia,gdpPercap,2348.009158
Jordan,1967,Asia,pop,1255058
Jordan,1967,Asia,lifeExp,51.629
